ID,Date_of_Birth,Email,AI_Score,Demographic_Group,Status
APP-04129,1991-01-19,applicant_4129@email.com,66,Group_C,Active
APP-04130,1995-08-11,applicant_4130@email.com,84,Group_C,Active
APP-04131,1987-10-18,applicant_4131@email.com,70,Group_B,Inactive
APP-04132,1996-04-25,applicant_4132@email.com,null,Group_B,Inactive
APP-04133,1984-08-12,applicant_4133@email.com,76,Group_C,Active
APP-04134,1984-03-29,applicant_4134@email.com,60,Group_C,Inactive
APP-04135,1993-03-07,applicant_4135@email.com,85,Group_B,Active
APP-04136,1992-12-29,applicant_4136email.com,73,Group_C,Active
APP-04137,1991-11-06,applicant_4137@email.com,null,Group_B,Inactive
APP-04138,01-07-1996,applicant_4138@email.com,82,Group_A,Active
APP-04139,1990-10-07,applicant_4139@email.com,60,Group_A,Active
APP-04140,1999-05-21,applicant_4140@email.com,62,Group_A,Active
APP-04141,1980-05-26,applicant_4141@email.com,88,Group_A,Active
APP-04142,01-09-1999,applicant_4142@email.com,72,Group_C,Active
APP-04143,1992-03-09,applicant_4143@email.com,62,Group_C,Active
APP-04144,1983-11-09,applicant_4144@email.com,53,Group_C,Active
APP-04145,1991-11-07,applicant_4145@email.com,76,Group_C,Active
APP-04146,1987-06-13,applicant_4146@email.com,81,Group_B,Active
APP-04147,10-09-1995,applicant_4147@email.com,53,Group_C,Active
APP-04148,1981-09-08,applicant_4148@email.com,85,Group_C,Inactive
APP-04149,1981-04-14,applicant_4149@email.com,60,Group_C,Active
APP-04150,1981-08-03,applicant_4150@email.com,79,Group_C,Active
APP-04151,1985-12-04,applicant_4151@email.com,79,Group_C,Active
APP-04152,08-12-1994,applicant_4152@email.com,72,Group_B,Active
APP-04153,1980-01-17,applicant_4153@email.com,61,Group_C,Inactive
APP-04154,1983-06-30,applicant_4154@email.com,79,Group_A,Active
APP-04155,1982-12-27,applicant.num_4155@email.com,59,Group_C,Inactive
APP-04156,08-10-1986,applicant_4156@email.com,55,Group_A,Active
APP-04157,1985-08-22,applicant_4157email.com,,Group_B,Inactive
APP-04158,1984-10-21,applicant_4158@email.com,86,Group_A,Active
APP-04159,09-21-1983,applicant_4159@email.com,79,Group_B,Active
APP-04160,1990-08-03,applicant_4160@email.com,67,Group_B,Inactive
APP-04161,1997-12-02,applicant_4161email.com,60,Group_B,Active
APP-04162,1987-08-04,applicant_4162@email.com,55,Group_B,Inactive
APP-04163,1997-02-16,applicant_4163@email.com,84,Group_A,Active
APP-04164,1988-02-05,applicant_4164@email.com,54,Group_C,Active
APP-04165,08-26-1980,applicant_4165@email.com,50,Group_C,Active
APP-04166,1994-10-07,applicant_4166@email.com,85,Group_B,Active
APP-04167,1996-06-08,applicant_4167@email.com,54,Group_B,Active
APP-04168,1983-05-17,applicant_4168@email.com,65,Group_A,Active
APP-04169,1994-12-26,applicant_4169@email.com,55,Group_C,Active
APP-04170,1992-07-19,applicant_4170@email.com,null,Group_B,Active
APP-04171,1980-02-15,applicant_4171@email.com,58,Group_B,Active
APP-04172,1986-01-11,applicant_4172@email.com,55,Group_C,Inactive
APP-04173,02-01-1987,applicant_4173@email.com,78,Group_B,Active
APP-04174,1983-06-21,applicant.num_4174@email.com,50,Group_B,Inactive
APP-04175,1990-09-28,applicant_4175@email.com,81,Group_C,Active
APP-04176,12-13-1985,applicant_4176@email.com,65,Group_C,Active
APP-04177,1986-10-05,applicant.num_4177@email.com,70,Group_A,Inactive
APP-04178,1986-06-20,applicant_4178@email.com,82,Group_C,Active
APP-04179,05-17-1984,applicant_4179@email.com,81,Group_B,Active
APP-04180,05-23-1987,applicant_4180@email.com,69,Group_B,Active
APP-04181,1992-11-14,applicant_4181@email.com,68,Group_A,Active
APP-04182,1987-06-23,applicant_4182@email.com,69,Group_C,Active
APP-04183,05-06-1983,applicant_4183@email.com,62,Group_A,Active
APP-04184,08-31-1993,applicant.num_4184@email.com,82,Group_B,Active
APP-04185,08-20-1986,applicant_4185@email.com,61,Group_C,Inactive
APP-04186,1994-06-11,applicant.num_4186@email.com,80,Group_C,Active
APP-04187,1997-06-27,applicant_4187@email.com,63,Group_B,Inactive
APP-04188,1990-12-04,applicant_4188@email.com,88,Group_A,Active
APP-04189,1982-10-13,applicant_4189@email.com,80,Group_B,Inactive
APP-04190,1986-03-17,applicant_4190@email.com,66,Group_A,Inactive
APP-04191,1991-10-31,applicant_4191@email.com,64,Group_A,Inactive
APP-04192,1981-12-28,applicant_4192@email.com,63,Group_C,Inactive
APP-04193,1991-03-23,applicant_4193@email.com,73,Group_C,Inactive
APP-04194,1980-04-19,applicant_4194@email.com,55,Group_B,Inactive
APP-04195,1985-07-11,applicant_4195@email.com,82,Group_B,Active
APP-04196,1982-05-03,applicant_4196@email.com,64,Group_B,Inactive
APP-04197,1982-01-07,applicant_4197@email.com,69,Group_B,Active
APP-04198,08-27-1990,applicant_4198@email.com,57,Group_A,Active
APP-04199,2000-08-22,applicant_4199@email.com,92,Group_A,Active
APP-04200,1989-06-28,applicant_4200@email.com,75,Group_A,Active
APP-04201,1996-09-08,applicant_4201@email.com,69,Group_C,Active
APP-04202,1990-04-25,applicant_4202@email.com,62,Group_C,Active
APP-04203,1986-10-19,applicant.num_4203@email.com,75,Group_C,Active
APP-04204,1990-03-07,applicant_4204@email.com,81,Group_A,Active
APP-04205,1992-01-29,applicant_4205@email.com,53,Group_C,Inactive
APP-04206,04-11-1995,applicant_4206@email.com,74,Group_C,Active
APP-04207,1996-02-21,applicant_4207@email.com,81,Group_A,Active
APP-04208,1983-06-17,applicant_4208email.com,51,Group_C,Inactive
APP-04209,1994-08-13,applicant_4209@email.com,63,Group_A,Active
APP-04210,1996-05-09,applicant_4210@email.com,53,Group_C,Active
APP-04211,1999-10-29,applicant_4211@email.com,null,Group_C,Inactive
APP-04212,1982-02-02,applicant_4212@email.com,59,Group_C,Active
APP-04213,07-24-1986,applicant_4213@email.com,77,Group_C,Active
APP-04214,1992-01-28,applicant_4214@email.com,65,Group_C,Active
APP-04215,1999-01-13,applicant_4215@email.com,73,Group_C,Active
APP-04216,2000-03-18,applicant_4216@email.com,74,Group_C,Active
APP-04217,1995-08-03,applicant_4217@email.com,null,Group_C,Active
APP-04218,1986-12-30,applicant_4218@email.com,57,Group_C,Active
APP-04219,1984-01-15,applicant_4219@email.com,null,Group_A,Active
APP-04220,1988-08-17,applicant.num_4220@email.com,69,Group_A,Inactive
APP-04221,1994-05-15,applicant_4221@email.com,null,Group_B,Inactive
APP-04222,1980-08-27,applicant_4222@email.com,87,Group_A,Active
APP-04223,1985-08-04,applicant_4223email.com,59,Group_B,Active
APP-04224,1995-05-12,applicant_4224@email.com,59,Group_C,Active
APP-04225,1991-02-09,applicant_4225@email.com,58,Group_C,Active
APP-04226,1981-06-10,applicant_4226@email.com,75,Group_A,Active
APP-04227,1988-10-19,applicant_4227@email.com,59,Group_B,Active
APP-04228,1991-06-02,applicant_4228@email.com,84,Group_A,Active
APP-04229,1982-01-24,applicant_4229@email.com,75,Group_B,Active
APP-04230,1989-08-17,applicant_4230@email.com,64,Group_C,Active
APP-04231,1983-10-22,applicant_4231@email.com,78,Group_B,Active
APP-04232,12-03-1980,applicant.num_4232@email.com,68,Group_C,Active
APP-04233,2000-11-15,applicant_4233@email.com,67,Group_A,Active
APP-04234,1985-07-05,applicant_4234@email.com,82,Group_C,Inactive
APP-04235,1995-06-24,applicant_4235@email.com,83,Group_B,Active
APP-04236,1992-01-14,applicant_4236@email.com,67,Group_B,Active
APP-04237,09-02-1983,applicant_4237@email.com,75,Group_C,Active
APP-04238,1983-07-18,applicant_4238@email.com,71,Group_B,Inactive
APP-04239,1981-09-11,applicant_4239@email.com,61,Group_B,Active
APP-04240,1995-07-05,applicant_4240@email.com,62,Group_B,Inactive
APP-04241,1983-01-23,applicant_4241@email.com,50,Group_B,Active
APP-04242,1996-12-30,applicant_4242@email.com,53,Group_B,Active
APP-04243,1987-10-09,applicant_4243@email.com,63,Group_C,Active
APP-04244,1985-02-15,applicant_4244@email.com,62,Group_A,Active
APP-04245,1995-05-14,applicant_4245@email.com,66,Group_C,Active
APP-04246,1984-06-10,applicant_4246@email.com,84,Group_B,Active
APP-04247,1988-06-08,applicant_4247@email.com,57,Group_B,Inactive
APP-04248,05-03-1996,applicant_4248@email.com,68,Group_C,Active
APP-04249,08-27-1993,applicant_4249@email.com,51,Group_C,Active
APP-04250,1992-02-11,applicant_4250@email.com,66,Group_C,Active
APP-04251,1990-05-11,applicant_4251@email.com,84,Group_A,Active
APP-04252,1989-08-05,applicant_4252@email.com,62,Group_B,Active
APP-04253,1991-03-02,applicant_4253@email.com,null,Group_A,Active
APP-04254,1996-10-16,applicant.num_4254@email.com,92,Group_A,Active
APP-04255,1987-01-26,applicant_4255@email.com,72,Group_A,Active
APP-04256,1994-06-18,applicant_4256@email.com,64,Group_A,Active
APP-04257,1994-11-04,applicant_4257@email.com,83,Group_C,Active
APP-04258,02-14-1995,applicant_4258@email.com,68,Group_C,Active
APP-04259,1988-12-18,applicant_4259@email.com,82,Group_B,Active
APP-04260,1981-08-12,applicant_4260@email.com,74,Group_B,Active
APP-04261,1991-03-15,applicant_4261@email.com,78,Group_B,Active
APP-04262,1997-02-17,applicant_4262@email.com,68,Group_B,Active
APP-04263,1984-08-30,applicant_4263@email.com,56,Group_A,Active
APP-04264,1993-11-16,applicant_4264@email.com,62,Group_C,Inactive
APP-04265,01-31-1992,applicant_4265email.com,78,Group_C,Active
APP-04266,1984-02-26,applicant_4266@email.com,82,Group_B,Active
APP-04267,08-26-1992,applicant_4267@email.com,57,Group_C,Active
APP-04268,1999-06-13,applicant_4268@email.com,70,Group_A,Active
APP-04269,1983-06-05,applicant_4269@email.com,54,Group_C,Active
APP-04270,1992-12-24,applicant.num_4270@email.com,87,Group_A,Active
APP-04271,10-21-1983,applicant_4271@email.com,81,Group_C,Active
APP-04272,1980-10-08,applicant_4272@email.com,75,Group_A,Active
APP-04273,1987-01-05,applicant_4273@email.com,75,Group_C,Active
APP-04274,1995-11-26,applicant_4274@email.com,79,Group_A,Inactive
APP-04275,2000-11-05,applicant_4275@email.com,50,Group_B,Active
APP-04276,1992-05-03,applicant_4276@email.com,60,Group_C,Inactive
APP-04277,1980-08-13,applicant_4277@email.com,null,Group_A,Inactive
APP-04278,1987-03-05,applicant.num_4278@email.com,null,Group_A,Inactive
APP-04279,1999-05-31,applicant_4279@email.com,72,Group_B,Active
APP-04280,1997-06-29,applicant_4280@email.com,61,Group_A,Active
APP-04281,10-30-1989,applicant_4281@email.com,null,Group_B,Inactive
APP-04282,2000-01-14,applicant_4282@email.com,67,Group_B,Active
APP-04283,1999-02-22,applicant_4283@email.com,62,Group_C,Active
APP-04284,1980-12-24,applicant_4284@email.com,64,Group_A,Active
APP-04285,1989-11-07,applicant_4285@email.com,78,Group_C,Active
APP-04286,1993-02-03,applicant_4286@email.com,51,Group_B,Active
APP-04287,1998-11-07,applicant_4287@email.com,53,Group_B,Active
APP-04288,1995-07-14,applicant_4288@email.com,69,Group_B,Active
APP-04289,1991-05-28,applicant_4289@email.com,54,Group_B,Active
APP-04290,01-07-1996,applicant_4290@email.com,81,Group_A,Active
APP-04291,11-29-1993,applicant_4291@email.com,68,Group_B,Active
APP-04292,1999-05-25,applicant_4292@email.com,78,Group_B,Active
APP-04293,1997-04-10,applicant.num_4293@email.com,66,Group_B,Active
APP-04294,1980-02-22,applicant_4294@email.com,50,Group_B,Active
APP-04295,1997-06-27,applicant_4295@email.com,53,Group_C,Inactive
APP-04296,04-21-1988,applicant_4296@email.com,null,Group_C,Active
APP-04297,1980-11-05,applicant_4297@email.com,82,Group_B,Active
APP-04298,05-29-1998,applicant_4298@email.com,84,Group_A,Active
APP-04299,1990-02-28,applicant.num_4299@email.com,76,Group_B,Active
APP-04300,12-05-1988,applicant_4300@email.com,68,Group_A,Active
APP-04301,1990-10-11,applicant_4301@email.com,78,Group_A,Active
APP-04302,1980-01-15,applicant_4302@email.com,61,Group_A,Active
APP-04303,2000-04-15,applicant_4303@email.com,54,Group_B,Inactive
APP-04304,1991-12-24,applicant_4304@email.com,58,Group_B,Active
APP-04305,1983-04-09,applicant_4305@email.com,63,Group_B,Active
APP-04306,1986-05-29,applicant.num_4306@email.com,58,Group_C,Active
APP-04307,07-26-1987,applicant_4307email.com,61,Group_C,Active
APP-04308,05-05-1997,applicant_4308@email.com,78,Group_B,Active
APP-04309,1997-01-21,applicant_4309@email.com,71,Group_B,Active
APP-04310,1999-06-19,applicant_4310@email.com,57,Group_A,Inactive
APP-04311,1982-09-27,applicant.num_4311@email.com,86,Group_A,Active
APP-04312,1997-04-06,applicant_4312@email.com,80,Group_B,Active
APP-04313,1994-12-06,applicant.num_4313@email.com,79,Group_C,Active
APP-04314,1989-10-15,applicant_4314@email.com,76,Group_A,Active
APP-04315,1990-04-18,applicant_4315@email.com,,Group_A,Active
APP-04316,2000-09-04,applicant_4316@email.com,82,Group_C,Active
APP-04317,1984-10-24,applicant_4317@email.com,60,Group_B,Active
APP-04318,1998-05-01,applicant.num_4318@email.com,73,Group_A,Inactive
APP-04319,1985-10-21,applicant.num_4319@email.com,74,Group_A,Active
APP-04320,1986-02-07,applicant.num_4320@email.com,55,Group_A,Active
APP-04321,2000-06-26,applicant_4321@email.com,77,Group_C,Active
APP-04322,1997-05-02,applicant_4322@email.com,63,Group_B,Active
APP-04323,05-25-1980,applicant_4323@email.com,77,Group_C,Active
APP-04324,01-12-1986,applicant.num_4324@email.com,79,Group_B,Active
APP-04325,1981-05-30,applicant_4325@email.com,66,Group_A,Inactive
APP-04326,1980-04-14,applicant_4326@email.com,73,Group_C,Active
APP-04327,1994-02-08,applicant_4327@email.com,64,Group_A,Active
APP-04328,1994-10-19,applicant_4328@email.com,85,Group_A,Active
APP-04329,07-18-1998,applicant_4329@email.com,76,Group_A,Active
APP-04330,1998-06-01,applicant_4330@email.com,82,Group_A,Active
APP-04331,1988-12-10,applicant_4331@email.com,65,Group_A,Active
APP-04332,1981-07-27,applicant_4332@email.com,null,Group_B,Active
APP-04333,1992-03-17,applicant_4333@email.com,65,Group_B,Active
APP-04334,1995-09-15,applicant.num_4334@email.com,75,Group_B,Inactive
APP-04335,1984-03-29,applicant_4335@email.com,75,Group_A,Inactive
APP-04336,1996-01-16,applicant_4336@email.com,62,Group_A,Active
APP-04337,1985-05-11,applicant_4337@email.com,83,Group_C,Inactive
APP-04338,08-22-1981,applicant_4338@email.com,null,Group_A,Active
APP-04339,1989-07-31,applicant_4339@email.com,63,Group_B,Inactive
APP-04340,1989-03-13,applicant_4340@email.com,77,Group_B,Active
APP-04341,1995-01-02,applicant_4341@email.com,70,Group_C,Active
APP-04342,1996-11-09,applicant_4342@email.com,85,Group_C,Active
APP-04343,1997-02-13,applicant_4343email.com,54,Group_A,Active
APP-04344,1983-05-28,applicant_4344@email.com,77,Group_C,Active
APP-04345,1997-04-09,applicant.num_4345@email.com,74,Group_B,Inactive
APP-04346,1989-10-19,applicant_4346@email.com,75,Group_B,Active
APP-04347,08-24-1984,applicant_4347@email.com,83,Group_B,Active
APP-04348,1999-05-26,applicant_4348@email.com,50,Group_C,Active
APP-04349,1983-10-20,applicant_4349@email.com,,Group_B,Active
APP-04350,1989-08-28,applicant_4350email.com,60,Group_B,Active
APP-04351,1989-04-10,applicant_4351@email.com,82,Group_B,Active
APP-04352,1990-01-15,applicant_4352email.com,78,Group_C,Inactive
APP-04353,2000-05-13,applicant_4353@email.com,75,Group_C,Active
APP-04354,1995-10-15,applicant_4354@email.com,61,Group_C,Active
APP-04355,01-23-1999,applicant_4355@email.com,,Group_A,Active
APP-04356,1980-03-20,applicant_4356@email.com,59,Group_C,Inactive
APP-04357,1991-10-08,applicant_4357@email.com,71,Group_C,Active
APP-04358,1995-09-23,applicant_4358@email.com,55,Group_B,Active
APP-04359,1990-08-25,applicant_4359@email.com,64,Group_B,Active
APP-04360,1993-08-03,applicant_4360@email.com,70,Group_C,Active
APP-04361,1985-11-23,applicant_4361@email.com,53,Group_B,Active
APP-04362,1995-11-22,applicant_4362@email.com,51,Group_C,Active
APP-04363,1981-04-15,applicant_4363@email.com,67,Group_C,Active
APP-04364,1983-03-25,applicant_4364@email.com,60,Group_B,Inactive
APP-04365,1999-04-26,applicant_4365@email.com,55,Group_A,Active
APP-04366,2000-03-23,applicant_4366@email.com,84,Group_C,Inactive
APP-04367,1993-04-28,applicant_4367@email.com,64,Group_A,Active
APP-04368,05-19-1983,applicant_4368@email.com,68,Group_B,Active
APP-04369,11-11-1981,applicant_4369@email.com,76,Group_B,Active
APP-04370,1984-08-10,applicant_4370@email.com,74,Group_B,Inactive
APP-04371,2000-09-07,applicant_4371@email.com,76,Group_C,Active
APP-04372,02-08-1983,applicant_4372@email.com,63,Group_B,Active
APP-04373,2000-04-05,applicant.num_4373@email.com,85,Group_C,Active
APP-04374,1995-01-21,applicant_4374@email.com,53,Group_B,Active
APP-04375,07-19-1990,applicant_4375@email.com,null,Group_A,Inactive
APP-04376,1994-03-07,applicant_4376@email.com,78,Group_B,Active
APP-04377,1982-06-27,applicant_4377@email.com,64,Group_B,Inactive
APP-04378,1990-07-30,applicant.num_4378@email.com,88,Group_A,Inactive
APP-04379,1990-09-09,applicant_4379@email.com,53,Group_C,Inactive
APP-04380,1995-07-07,applicant.num_4380@email.com,62,Group_B,Active
APP-04381,1982-07-16,applicant_4381@email.com,80,Group_A,Inactive
APP-04382,08-23-1995,applicant_4382@email.com,69,Group_B,Inactive
APP-04383,1984-03-27,applicant.num_4383@email.com,58,Group_C,Inactive
APP-04384,1988-08-17,applicant_4384@email.com,70,Group_A,Active
APP-04385,1985-07-31,applicant.num_4385@email.com,83,Group_C,Inactive
APP-04386,1980-08-14,applicant_4386@email.com,55,Group_A,Active
APP-04387,1980-11-15,applicant.num_4387@email.com,56,Group_B,Inactive
APP-04388,1994-06-14,applicant_4388@email.com,83,Group_C,Active
APP-04389,1987-04-18,applicant_4389@email.com,58,Group_A,Active
APP-04390,1986-06-14,applicant.num_4390@email.com,51,Group_B,Active
APP-04391,1996-08-15,applicant_4391@email.com,73,Group_A,Inactive
APP-04392,04-03-1982,applicant_4392@email.com,60,Group_C,Active
APP-04393,1994-11-16,applicant_4393@email.com,59,Group_B,Active
APP-04394,1988-11-22,applicant_4394@email.com,56,Group_B,Active
APP-04395,1997-05-16,applicant_4395@email.com,57,Group_C,Active
APP-04396,1993-03-08,applicant_4396email.com,80,Group_B,Active
APP-04397,1985-03-06,applicant.num_4397@email.com,84,Group_B,Active
APP-04398,1986-03-24,applicant_4398@email.com,81,Group_A,Inactive
APP-04399,1989-05-16,applicant_4399@email.com,83,Group_A,Active
APP-04400,1988-02-08,applicant_4400@email.com,50,Group_B,Active
APP-04401,1987-02-07,applicant_4401@email.com,64,Group_B,Inactive
APP-04402,1989-06-05,applicant_4402email.com,76,Group_B,Active
APP-04403,1988-08-04,applicant_4403@email.com,68,Group_A,Active
APP-04404,1984-02-04,applicant_4404@email.com,85,Group_B,Active
APP-04405,1992-04-16,applicant_4405@email.com,79,Group_B,Active
APP-04406,02-10-1987,applicant_4406@email.com,64,Group_A,Active
APP-04407,1984-06-06,applicant_4407@email.com,64,Group_B,Active
APP-04408,1999-11-01,applicant_4408email.com,76,Group_C,Active
APP-04409,1993-04-26,applicant_4409@email.com,52,Group_B,Active
